ts,client,query,type,response,rcode,latency_ms
2026-05-12T00:47:43.717Z,HR-LT19,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,71
2026-05-12T00:48:48.544Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,25
2026-05-12T00:50:01.291Z,build-agent-03,registry.npmjs.org,A,52.92.128.17,NOERROR,18
2026-05-12T00:52:14.546Z,build-agent-03,box.com,A,74.112.186.55,NOERROR,12
2026-05-12T00:54:37.830Z,VDI-POOL-02,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,4
2026-05-12T00:55:26.441Z,ENG-FS03,updates.microsoft.com,A,13.107.42.14,NOERROR,68
2026-05-12T00:56:50.176Z,ENG-FS03,login.microsoftonline.com,A,13.107.42.14,NOERROR,70
2026-05-12T00:57:53.024Z,FIN-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,36
2026-05-12T00:59:38.766Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,44
2026-05-12T01:01:25.423Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,54
2026-05-12T01:02:35.783Z,VDI-POOL-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,2
2026-05-12T01:05:01.964Z,VDI-POOL-03,login.microsoftonline.com,A,140.82.112.5,NOERROR,68
2026-05-12T01:07:05.447Z,VDI-POOL-03,cdn.slack.com,A,74.112.186.55,NOERROR,61
2026-05-12T01:08:21.544Z,HR-LT19,cdn.slack.com,A,74.112.186.55,NOERROR,32
2026-05-12T01:10:33.065Z,FIN-WS22,api.github.com,A,140.82.112.5,NOERROR,70
2026-05-12T01:12:57.826Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,19
2026-05-12T01:14:47.581Z,VDI-POOL-02,updates.microsoft.com,A,74.112.186.55,NOERROR,19
2026-05-12T01:15:30.807Z,ENG-FS03,cdn.slack.com,A,13.107.42.14,NOERROR,55
2026-05-12T01:17:48.794Z,HR-LT19,login.microsoftonline.com,A,140.82.112.5,NOERROR,37
2026-05-12T01:18:40.370Z,build-agent-03,cdn.slack.com,A,52.92.128.17,NOERROR,22
2026-05-12T01:20:29.212Z,HR-LT19,api.github.com,A,74.112.186.55,NOERROR,20
2026-05-12T01:22:46.082Z,build-agent-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,68
2026-05-12T01:24:58.292Z,VDI-POOL-02,updates.microsoft.com,A,52.92.128.17,NOERROR,15
2026-05-12T01:26:59.070Z,build-agent-03,registry.npmjs.org,A,52.92.128.17,NOERROR,9
2026-05-12T01:29:12.553Z,FIN-WS22,registry.npmjs.org,A,52.92.128.17,NOERROR,24
2026-05-12T01:30:08.098Z,HR-LT19,box.com,A,13.107.42.14,NOERROR,16
2026-05-12T01:31:00.427Z,VDI-POOL-03,login.microsoftonline.com,A,74.112.186.55,NOERROR,49
2026-05-12T01:32:08.309Z,build-agent-03,login.microsoftonline.com,A,13.107.42.14,NOERROR,52
2026-05-12T01:34:29.635Z,VDI-POOL-02,box.com,A,74.112.186.55,NOERROR,48
2026-05-12T01:35:15.262Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,59
2026-05-12T01:37:34.078Z,build-agent-03,box.com,A,52.92.128.17,NOERROR,20
2026-05-12T01:40:09.267Z,VDI-POOL-03,cdn.slack.com,A,140.82.112.5,NOERROR,9
2026-05-12T01:41:05.637Z,ENG-FS03,box.com,A,13.107.42.14,NOERROR,29
2026-05-12T01:41:48.327Z,VDI-POOL-02,login.microsoftonline.com,A,74.112.186.55,NOERROR,40
2026-05-12T01:42:45.522Z,build-agent-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,50
2026-05-12T01:43:37.623Z,HR-LT19,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,35
2026-05-12T01:44:33.946Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,61
2026-05-12T01:47:17.178Z,VDI-POOL-02,cdn.slack.com,A,74.112.186.55,NOERROR,32
2026-05-12T01:49:22.448Z,ENG-FS03,box.com,A,140.82.112.5,NOERROR,14
2026-05-12T01:50:37.487Z,FIN-WS22,registry.npmjs.org,A,52.92.128.17,NOERROR,57
2026-05-12T01:52:39.299Z,build-agent-03,registry.npmjs.org,A,74.112.186.55,NOERROR,7
2026-05-12T01:55:28.243Z,HR-LT19,login.microsoftonline.com,A,13.107.42.14,NOERROR,10
2026-05-12T01:56:56.550Z,VDI-POOL-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,49
2026-05-12T01:58:03.177Z,VDI-POOL-03,api.github.com,A,140.82.112.5,NOERROR,7
2026-05-12T02:00:01.569Z,build-agent-03,api.github.com,A,74.112.186.55,NOERROR,70
2026-05-12T02:00:42.305Z,FIN-WS22,registry.npmjs.org,A,52.92.128.17,NOERROR,30
2026-05-12T02:03:22.904Z,VDI-POOL-02,registry.npmjs.org,A,140.82.112.5,NOERROR,12
2026-05-12T02:06:11.749Z,build-agent-03,box.com,A,74.112.186.55,NOERROR,70
2026-05-12T02:06:49.027Z,VDI-POOL-03,registry.npmjs.org,A,13.107.42.14,NOERROR,39
2026-05-12T02:07:43.722Z,HR-LT19,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,44
2026-05-12T02:09:50.578Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,20
2026-05-12T02:11:10.414Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,51
2026-05-12T02:12:06.167Z,build-agent-03,login.microsoftonline.com,A,140.82.112.5,NOERROR,5
2026-05-12T02:12:53.322Z,VDI-POOL-03,registry.npmjs.org,A,52.92.128.17,NOERROR,66
2026-05-12T02:15:45.179Z,FIN-WS22,registry.npmjs.org,A,52.92.128.17,NOERROR,43
2026-05-12T02:18:04.230Z,VDI-POOL-03,cdn.slack.com,A,52.92.128.17,NOERROR,19
2026-05-12T02:19:57.404Z,VDI-POOL-03,box.com,A,74.112.186.55,NOERROR,36
2026-05-12T02:21:48.494Z,VDI-POOL-02,registry.npmjs.org,A,52.92.128.17,NOERROR,62
2026-05-12T02:24:10.296Z,build-agent-03,login.microsoftonline.com,A,52.92.128.17,NOERROR,34
2026-05-12T02:25:10.717Z,build-agent-03,box.com,A,74.112.186.55,NOERROR,32
2026-05-12T02:27:24.244Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,5
2026-05-12T02:29:05.234Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,36
2026-05-12T02:31:21.036Z,FIN-WS22,api.github.com,A,74.112.186.55,NOERROR,8
2026-05-12T02:33:29.279Z,FIN-WS22,api.github.com,A,13.107.42.14,NOERROR,27
2026-05-12T02:35:09.740Z,VDI-POOL-03,login.microsoftonline.com,A,52.92.128.17,NOERROR,63
2026-05-12T02:37:08.168Z,ENG-FS03,registry.npmjs.org,A,52.92.128.17,NOERROR,3
2026-05-12T02:37:49.104Z,HR-LT19,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,28
2026-05-12T02:38:34.577Z,HR-LT19,api.github.com,A,140.82.112.5,NOERROR,15
2026-05-12T02:39:40.311Z,VDI-POOL-03,api.github.com,A,52.92.128.17,NOERROR,35
2026-05-12T02:41:45.811Z,build-agent-03,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,69
2026-05-12T02:44:05.140Z,VDI-POOL-02,box.com,A,52.92.128.17,NOERROR,44
2026-05-12T02:44:44.246Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,29
2026-05-12T02:45:51.270Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,71
2026-05-12T02:47:19.582Z,ENG-FS03,api.github.com,A,13.107.42.14,NOERROR,70
2026-05-12T02:48:10.258Z,HR-LT19,updates.microsoft.com,A,140.82.112.5,NOERROR,10
2026-05-12T02:48:52.584Z,VDI-POOL-03,updates.microsoft.com,A,13.107.42.14,NOERROR,50
2026-05-12T02:50:38.612Z,ENG-FS03,login.microsoftonline.com,A,13.107.42.14,NOERROR,48
2026-05-12T02:52:46.341Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,67
2026-05-12T02:55:34.990Z,VDI-POOL-02,box.com,A,13.107.42.14,NOERROR,36
2026-05-12T02:57:03.129Z,FIN-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,53
2026-05-12T02:58:35.917Z,FIN-WS22,box.com,A,13.107.42.14,NOERROR,12
2026-05-12T02:59:25.462Z,ENG-FS03,registry.npmjs.org,A,74.112.186.55,NOERROR,9
2026-05-12T03:01:30.093Z,VDI-POOL-03,updates.microsoft.com,A,13.107.42.14,NOERROR,53
2026-05-12T03:02:14.229Z,VDI-POOL-02,box.com,A,13.107.42.14,NOERROR,68
2026-05-12T03:04:11.423Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,29
2026-05-12T03:04:52.701Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,22
2026-05-12T03:05:39.916Z,VDI-POOL-02,login.microsoftonline.com,A,13.107.42.14,NOERROR,57
2026-05-12T03:06:53.030Z,ENG-FS03,updates.microsoft.com,A,140.82.112.5,NOERROR,66
2026-05-12T03:07:36.613Z,FIN-WS22,updates.microsoft.com,A,52.92.128.17,NOERROR,9
2026-05-12T03:10:14.391Z,VDI-POOL-02,updates.microsoft.com,A,52.92.128.17,NOERROR,23
2026-05-12T03:11:15.288Z,VDI-POOL-02,api.github.com,A,13.107.42.14,NOERROR,13
2026-05-12T03:13:54.505Z,ENG-FS03,api.github.com,A,13.107.42.14,NOERROR,59
2026-05-12T03:15:53.893Z,VDI-POOL-02,cdn.slack.com,A,140.82.112.5,NOERROR,28
2026-05-12T03:18:46.718Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,21
2026-05-12T03:20:09.125Z,HR-LT19,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,36
2026-05-12T03:22:43.413Z,FIN-WS22,login.microsoftonline.com,A,52.92.128.17,NOERROR,14
2026-05-12T03:24:47.177Z,FIN-WS22,registry.npmjs.org,A,74.112.186.55,NOERROR,58
2026-05-12T03:27:16.090Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,34
2026-05-12T03:28:04.207Z,ENG-FS03,box.com,A,74.112.186.55,NOERROR,27
2026-05-12T03:30:38.338Z,build-agent-03,updates.microsoft.com,A,52.92.128.17,NOERROR,20
2026-05-12T03:31:55.469Z,VDI-POOL-02,updates.microsoft.com,A,74.112.186.55,NOERROR,3
2026-05-12T03:34:27.873Z,VDI-POOL-03,box.com,A,140.82.112.5,NOERROR,54
2026-05-12T03:35:08.832Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,62
2026-05-12T03:36:18.192Z,HR-LT19,api.github.com,A,74.112.186.55,NOERROR,64
2026-05-12T03:38:05.770Z,build-agent-03,updates.microsoft.com,A,140.82.112.5,NOERROR,59
2026-05-12T03:39:42.015Z,FIN-WS22,updates.microsoft.com,A,52.92.128.17,NOERROR,3
2026-05-12T03:41:22.302Z,VDI-POOL-03,box.com,A,13.107.42.14,NOERROR,27
2026-05-12T03:42:52.824Z,build-agent-03,registry.npmjs.org,A,74.112.186.55,NOERROR,28
2026-05-12T03:43:37.875Z,build-agent-03,updates.microsoft.com,A,74.112.186.55,NOERROR,66
2026-05-12T03:46:25.300Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,56
2026-05-12T03:47:58.437Z,ENG-FS03,updates.microsoft.com,A,140.82.112.5,NOERROR,59
2026-05-12T03:50:20.627Z,HR-LT19,api.github.com,A,74.112.186.55,NOERROR,62
2026-05-12T03:51:09.908Z,ENG-FS03,login.microsoftonline.com,A,13.107.42.14,NOERROR,27
2026-05-12T03:52:41.275Z,VDI-POOL-03,registry.npmjs.org,A,140.82.112.5,NOERROR,6
2026-05-12T03:53:41.578Z,build-agent-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,34
2026-05-12T03:55:17.280Z,build-agent-03,updates.microsoft.com,A,140.82.112.5,NOERROR,26
2026-05-12T03:57:09.652Z,HR-LT19,registry.npmjs.org,A,140.82.112.5,NOERROR,63
2026-05-12T03:59:30.098Z,HR-LT19,updates.microsoft.com,A,52.92.128.17,NOERROR,36
2026-05-12T04:00:55.772Z,build-agent-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,36
2026-05-12T04:03:41.021Z,build-agent-03,updates.microsoft.com,A,13.107.42.14,NOERROR,22
2026-05-12T04:05:13.023Z,ENG-FS03,cdn.slack.com,A,74.112.186.55,NOERROR,58
2026-05-12T04:07:01.834Z,ENG-FS03,api.github.com,A,140.82.112.5,NOERROR,46
2026-05-12T04:09:54.109Z,FIN-WS22,updates.microsoft.com,A,74.112.186.55,NOERROR,38
2026-05-12T04:11:41.092Z,ENG-FS03,api.github.com,A,13.107.42.14,NOERROR,10
2026-05-12T04:14:07.252Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,32
2026-05-12T04:15:17.954Z,VDI-POOL-03,cdn.slack.com,A,74.112.186.55,NOERROR,32
2026-05-12T04:16:41.397Z,VDI-POOL-02,api.github.com,A,74.112.186.55,NOERROR,44
2026-05-12T04:17:57.238Z,VDI-POOL-02,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,49
2026-05-12T04:19:12.605Z,HR-LT19,updates.microsoft.com,A,74.112.186.55,NOERROR,55
2026-05-12T04:20:07.059Z,VDI-POOL-02,cdn.slack.com,A,140.82.112.5,NOERROR,23
2026-05-12T04:22:09.635Z,VDI-POOL-02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,14
2026-05-12T04:24:39.406Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,65
2026-05-12T04:27:32.721Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,6
2026-05-12T04:29:52.094Z,VDI-POOL-02,api.github.com,A,140.82.112.5,NOERROR,68
2026-05-12T04:31:11.986Z,build-agent-03,api.github.com,A,140.82.112.5,NOERROR,14
2026-05-12T04:31:58.041Z,HR-LT19,api.github.com,A,13.107.42.14,NOERROR,38
2026-05-12T04:32:59.900Z,VDI-POOL-02,updates.microsoft.com,A,52.92.128.17,NOERROR,58
2026-05-12T04:35:17.562Z,HR-LT19,registry.npmjs.org,A,52.92.128.17,NOERROR,13
2026-05-12T04:36:07.208Z,VDI-POOL-02,registry.npmjs.org,A,52.92.128.17,NOERROR,23
2026-05-12T04:38:56.605Z,FIN-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,40
2026-05-12T04:41:17.913Z,VDI-POOL-03,login.microsoftonline.com,A,13.107.42.14,NOERROR,59
2026-05-12T04:43:56.522Z,VDI-POOL-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,11
2026-05-12T04:46:12.743Z,FIN-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,10
2026-05-12T04:48:19.226Z,HR-LT19,login.microsoftonline.com,A,74.112.186.55,NOERROR,54
2026-05-12T04:50:01.165Z,VDI-POOL-02,cdn.slack.com,A,13.107.42.14,NOERROR,47
2026-05-12T04:52:48.354Z,VDI-POOL-03,updates.microsoft.com,A,74.112.186.55,NOERROR,5
2026-05-12T04:55:30.907Z,HR-LT19,box.com,A,13.107.42.14,NOERROR,30
2026-05-12T04:57:27.607Z,build-agent-03,box.com,A,13.107.42.14,NOERROR,45
2026-05-12T04:58:05.289Z,VDI-POOL-03,box.com,A,13.107.42.14,NOERROR,44
2026-05-12T04:58:49.595Z,VDI-POOL-02,api.github.com,A,140.82.112.5,NOERROR,67
2026-05-12T05:00:38.908Z,ENG-FS03,registry.npmjs.org,A,13.107.42.14,NOERROR,71
2026-05-12T05:03:02.584Z,ENG-FS03,login.microsoftonline.com,A,74.112.186.55,NOERROR,6
2026-05-12T05:04:20.497Z,VDI-POOL-03,registry.npmjs.org,A,74.112.186.55,NOERROR,67
2026-05-12T05:06:51.324Z,VDI-POOL-03,box.com,A,52.92.128.17,NOERROR,9
2026-05-12T05:08:19.614Z,VDI-POOL-03,login.microsoftonline.com,A,74.112.186.55,NOERROR,8
2026-05-12T05:10:46.984Z,FIN-WS22,updates.microsoft.com,A,52.92.128.17,NOERROR,31
2026-05-12T05:12:15.270Z,VDI-POOL-03,registry.npmjs.org,A,74.112.186.55,NOERROR,4
2026-05-12T05:13:07.895Z,HR-LT19,login.microsoftonline.com,A,140.82.112.5,NOERROR,47
2026-05-12T05:14:36.306Z,ENG-FS03,api.github.com,A,140.82.112.5,NOERROR,52
2026-05-12T05:16:47.662Z,VDI-POOL-03,box.com,A,74.112.186.55,NOERROR,4
2026-05-12T05:17:34.210Z,FIN-WS22,updates.microsoft.com,A,52.92.128.17,NOERROR,47
2026-05-12T05:19:13.010Z,VDI-POOL-03,registry.npmjs.org,A,13.107.42.14,NOERROR,51
2026-05-12T05:20:00.843Z,build-agent-03,box.com,A,13.107.42.14,NOERROR,48
2026-05-12T05:21:35.871Z,VDI-POOL-02,registry.npmjs.org,A,13.107.42.14,NOERROR,54
2026-05-12T05:22:30.143Z,HR-LT19,box.com,A,140.82.112.5,NOERROR,53
2026-05-12T05:23:50.413Z,HR-LT19,updates.microsoft.com,A,74.112.186.55,NOERROR,50
2026-05-12T05:26:10.965Z,build-agent-03,registry.npmjs.org,A,74.112.186.55,NOERROR,33
2026-05-12T05:26:46.344Z,VDI-POOL-03,cdn.slack.com,A,74.112.186.55,NOERROR,3
2026-05-12T05:28:26.785Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,69
2026-05-12T05:30:57.705Z,FIN-WS22,api.github.com,A,74.112.186.55,NOERROR,40
2026-05-12T05:32:18.655Z,ENG-FS03,cdn.slack.com,A,140.82.112.5,NOERROR,53
2026-05-12T05:32:56.722Z,VDI-POOL-03,box.com,A,13.107.42.14,NOERROR,31
2026-05-12T05:35:24.556Z,VDI-POOL-02,login.microsoftonline.com,A,13.107.42.14,NOERROR,30
2026-05-12T05:37:33.062Z,ENG-FS03,registry.npmjs.org,A,13.107.42.14,NOERROR,50
2026-05-12T05:38:37.806Z,build-agent-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,37
2026-05-12T05:40:10.250Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,63
2026-05-12T05:42:58.384Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,55
2026-05-12T05:43:45.864Z,VDI-POOL-03,cdn.slack.com,A,140.82.112.5,NOERROR,21
2026-05-12T05:45:45.610Z,VDI-POOL-02,login.microsoftonline.com,A,74.112.186.55,NOERROR,63
2026-05-12T05:48:05.843Z,HR-LT19,api.github.com,A,140.82.112.5,NOERROR,52
2026-05-12T05:49:12.548Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,17
2026-05-12T05:51:03.488Z,VDI-POOL-03,login.microsoftonline.com,A,52.92.128.17,NOERROR,68
2026-05-12T05:53:18.383Z,build-agent-03,box.com,A,13.107.42.14,NOERROR,20
2026-05-12T05:54:20.936Z,HR-LT19,box.com,A,74.112.186.55,NOERROR,43
2026-05-12T05:57:13.918Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,48
2026-05-12T05:57:57.819Z,VDI-POOL-02,box.com,A,52.92.128.17,NOERROR,16
2026-05-12T05:59:08.797Z,VDI-POOL-03,updates.microsoft.com,A,52.92.128.17,NOERROR,29
2026-05-12T05:59:53.761Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,44
2026-05-12T06:01:01.154Z,VDI-POOL-02,cdn.slack.com,A,140.82.112.5,NOERROR,69
2026-05-12T06:03:06.191Z,VDI-POOL-03,api.github.com,A,74.112.186.55,NOERROR,5
2026-05-12T06:05:57.687Z,HR-LT19,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,20
2026-05-12T06:07:52.914Z,VDI-POOL-02,registry.npmjs.org,A,13.107.42.14,NOERROR,39
2026-05-12T06:10:03.685Z,VDI-POOL-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,44
2026-05-12T06:10:52.820Z,VDI-POOL-02,login.microsoftonline.com,A,52.92.128.17,NOERROR,35
2026-05-12T06:11:39.921Z,VDI-POOL-02,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,11
2026-05-12T06:12:43.395Z,ENG-FS03,registry.npmjs.org,A,74.112.186.55,NOERROR,49
2026-05-12T06:15:20.573Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,48
2026-05-12T06:16:27.970Z,FIN-WS22,login.microsoftonline.com,A,52.92.128.17,NOERROR,3
2026-05-12T06:19:10.016Z,ENG-FS03,login.microsoftonline.com,A,13.107.42.14,NOERROR,16
2026-05-12T06:21:39.475Z,FIN-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,54
2026-05-12T06:22:25.561Z,VDI-POOL-03,cdn.slack.com,A,140.82.112.5,NOERROR,7
2026-05-12T06:23:33.375Z,VDI-POOL-02,box.com,A,13.107.42.14,NOERROR,36
2026-05-12T06:24:19.454Z,HR-LT19,box.com,A,74.112.186.55,NOERROR,26
2026-05-12T06:25:56.045Z,VDI-POOL-02,box.com,A,52.92.128.17,NOERROR,6
2026-05-12T06:27:00.896Z,VDI-POOL-02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,53
2026-05-12T06:29:13.675Z,FIN-WS22,updates.microsoft.com,A,74.112.186.55,NOERROR,41
2026-05-12T06:30:03.910Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,16
2026-05-12T06:31:11.341Z,FIN-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,58
2026-05-12T06:33:58.764Z,VDI-POOL-02,box.com,A,140.82.112.5,NOERROR,55
2026-05-12T06:36:04.905Z,FIN-WS22,updates.microsoft.com,A,140.82.112.5,NOERROR,51
2026-05-12T06:37:04.842Z,HR-LT19,box.com,A,13.107.42.14,NOERROR,44
2026-05-12T06:38:15.184Z,HR-LT19,cdn.slack.com,A,13.107.42.14,NOERROR,3
2026-05-12T06:40:25.394Z,build-agent-03,registry.npmjs.org,A,52.92.128.17,NOERROR,60
2026-05-12T06:42:02.265Z,FIN-WS22,api.github.com,A,13.107.42.14,NOERROR,59
2026-05-12T06:43:36.139Z,build-agent-03,login.microsoftonline.com,A,13.107.42.14,NOERROR,64
2026-05-12T06:46:18.115Z,HR-LT19,api.github.com,A,52.92.128.17,NOERROR,52
2026-05-12T06:47:19.179Z,build-agent-03,registry.npmjs.org,A,74.112.186.55,NOERROR,63
2026-05-12T06:49:00.725Z,build-agent-03,box.com,A,74.112.186.55,NOERROR,44
2026-05-12T06:49:52.791Z,VDI-POOL-03,box.com,A,74.112.186.55,NOERROR,58
2026-05-12T06:50:58.081Z,FIN-WS22,registry.npmjs.org,A,52.92.128.17,NOERROR,30
2026-05-12T06:53:50.379Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,7
2026-05-12T06:54:33.198Z,build-agent-03,box.com,A,74.112.186.55,NOERROR,19
2026-05-12T06:56:24.771Z,HR-LT19,login.microsoftonline.com,A,74.112.186.55,NOERROR,58
2026-05-12T06:57:42.552Z,ENG-FS03,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,38
2026-05-12T07:00:06.240Z,ENG-FS03,api.github.com,A,52.92.128.17,NOERROR,5
2026-05-12T07:02:42.323Z,ENG-FS03,updates.microsoft.com,A,140.82.112.5,NOERROR,14
2026-05-12T07:04:05.599Z,VDI-POOL-02,cdn.slack.com,A,13.107.42.14,NOERROR,19
2026-05-12T07:06:25.215Z,build-agent-03,updates.microsoft.com,A,13.107.42.14,NOERROR,69
2026-05-12T07:08:21.611Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,70
2026-05-12T07:10:53.107Z,build-agent-03,api.github.com,A,52.92.128.17,NOERROR,69
2026-05-12T07:13:11.277Z,VDI-POOL-02,box.com,A,74.112.186.55,NOERROR,45
2026-05-12T07:15:17.634Z,FIN-WS22,cdn.slack.com,A,13.107.42.14,NOERROR,45
2026-05-12T07:16:31.375Z,build-agent-03,api.github.com,A,52.92.128.17,NOERROR,48
2026-05-12T07:18:04.949Z,build-agent-03,login.microsoftonline.com,A,74.112.186.55,NOERROR,39
